q[A-1]	I(q)[sr-1]_nmA(Lyso_Lyso_4_frames_015_350_sub.dat_00001_[sub(Lyso_Lyso_4_frames_015_350.dat_00001_[</fileinfo>]-Lyso_Buffer_2_000_350_mult.dat_00001_[mult(Lyso_Buffer_2_000_350.dat_00001_[</fileinfo>]*0.7000)])])	error
5.25545900e-01	5.44294700e-01	6.74653406e+00
5.26543800e-01	5.71352800e-01	6.75808456e+00
5.27541700e-01	8.95281400e-01	7.04505889e+00
5.28539600e-01	7.64410300e-01	6.94439079e+00
5.29537500e-01	9.17669600e-01	7.05807924e+00
5.30535400e-01	9.39037700e-01	7.03295219e+00
5.31533200e-01	7.31681600e-01	6.92365831e+00
5.32531100e-01	8.14212500e-01	6.98692012e+00
5.33529000e-01	5.69580700e-01	6.80801217e+00
5.34526900e-01	7.73252900e-01	6.93124337e+00
5.35524800e-01	4.99708800e-01	6.76707846e+00
5.36522700e-01	4.30339800e-01	6.70480902e+00
5.37520500e-01	8.27077900e-01	7.00692575e+00
5.38518400e-01	7.69069200e-01	6.96388995e+00
5.39516300e-01	6.47405000e-01	6.92943172e+00
5.40514200e-01	7.40602600e-01	6.94205340e+00
5.41512100e-01	5.00316400e-01	6.81309935e+00
5.42510000e-01	6.30684100e-01	6.88432569e+00
5.43507900e-01	1.00378020e+00	7.08441940e+00
5.44505700e-01	6.03959800e-01	6.83974029e+00
5.45503600e-01	8.35814400e-01	7.01762752e+00
5.46501500e-01	9.50795500e-01	7.11368776e+00
5.47499400e-01	4.87992400e-01	6.82706767e+00
5.48497300e-01	9.09585900e-01	7.07962807e+00
5.49495200e-01	8.51710100e-01	7.04939796e+00
5.50493100e-01	6.61581900e-01	6.92779168e+00
5.51490900e-01	7.37836600e-01	6.97838268e+00
5.52488800e-01	1.02993340e+00	7.16100515e+00
5.53486700e-01	5.26153600e-01	6.83698970e+00
5.54484600e-01	1.00454510e+00	7.19326649e+00
5.55482500e-01	7.54194300e-01	7.01350306e+00
5.56480400e-01	7.34739300e-01	6.97521827e+00
5.57478300e-01	8.19892800e-01	7.05053622e+00
5.58476100e-01	8.22747000e-01	7.05640587e+00
5.59474000e-01	7.16165500e-01	6.95289052e+00
5.60471900e-01	6.87319900e-01	6.95594437e+00
5.61469800e-01	9.78984800e-01	7.17373763e+00
5.62467700e-01	6.94282800e-01	7.02245142e+00
5.63465600e-01	9.31227800e-01	7.13924128e+00
5.64463500e-01	6.65055600e-01	6.97509418e+00
5.65461300e-01	8.71213600e-01	7.11435605e+00
5.66459200e-01	8.69278000e-01	7.12220689e+00
5.67457100e-01	4.00164900e-01	6.81544810e+00
5.68455000e-01	4.82988000e-01	6.87363672e+00
5.69452900e-01	8.25990900e-01	7.06280931e+00
5.70450800e-01	6.44715000e-01	6.95071953e+00
5.71448700e-01	7.82736100e-01	7.07563795e+00
5.72446500e-01	8.87385200e-01	7.12702178e+00
5.73444400e-01	7.22519900e-01	7.05433211e+00
5.74442300e-01	7.97283000e-01	7.08253833e+00
5.75440200e-01	1.04100390e+00	7.24118759e+00
5.76438100e-01	9.12902700e-01	7.16508119e+00
5.77436000e-01	6.87210900e-01	7.05064808e+00
5.78433800e-01	8.23176500e-01	7.12828141e+00
5.79431700e-01	9.74299200e-01	7.19302889e+00
5.80429600e-01	5.72968600e-01	6.99809625e+00
5.81427500e-01	8.38090200e-01	7.14490847e+00
5.82425400e-01	7.13612300e-01	7.04078203e+00
5.83423300e-01	1.03028920e+00	7.24190291e+00
5.84421200e-01	7.43352000e-01	7.07041678e+00
5.85419000e-01	4.69546400e-01	6.94632212e+00
5.86416900e-01	1.04302210e+00	7.25342731e+00
5.87414800e-01	6.54470000e-01	7.05522135e+00
5.88412700e-01	7.79445800e-01	7.11918231e+00
5.89410600e-01	9.41927400e-01	7.22829199e+00
5.90408500e-01	8.15816800e-01	7.18271102e+00
5.91406400e-01	9.21316600e-01	7.26859089e+00
5.92404200e-01	4.90254800e-01	6.93800087e+00
5.93402100e-01	9.56754600e-01	7.24179567e+00
5.94400000e-01	6.07703500e-01	7.03443597e+00
5.95397900e-01	5.84874800e-01	7.07155119e+00
5.96395800e-01	1.02379630e+00	7.29457616e+00
5.97393700e-01	7.50795800e-01	7.15317091e+00
5.98391600e-01	7.74225100e-01	7.14873540e+00
5.99389400e-01	7.16257400e-01	7.12457659e+00
6.00387300e-01	9.05315900e-01	7.27953341e+00
6.01385200e-01	7.25759600e-01	7.16590932e+00
6.02383100e-01	9.90334200e-01	7.25213455e+00
6.03381000e-01	7.40975000e-01	7.18384522e+00
6.04378900e-01	6.87271900e-01	7.14252045e+00
6.05376800e-01	9.98983400e-01	7.34724967e+00
6.06374600e-01	6.81066200e-01	7.12526737e+00
6.07372500e-01	8.41924500e-01	7.24708655e+00
6.08370400e-01	8.87614700e-01	7.23348592e+00
6.09368300e-01	8.49857900e-01	7.23472496e+00
6.10366200e-01	5.11663700e-01	6.99840580e+00
6.11364100e-01	1.04483000e+00	7.35763983e+00
6.12362000e-01	6.49486900e-01	7.11885379e+00
6.13359800e-01	6.41935700e-01	7.13017263e+00
6.14357700e-01	6.81351100e-01	7.18571291e+00
6.15355600e-01	1.18913230e+00	7.43838586e+00
6.16353500e-01	9.97525400e-01	7.30800958e+00
6.17351400e-01	5.57664400e-01	7.12264277e+00
6.18349300e-01	5.43679000e-01	7.10822692e+00
6.19347100e-01	9.44897800e-01	7.35877802e+00
6.20345000e-01	5.34456300e-01	7.09125084e+00
6.21342900e-01	9.66716300e-01	7.37755391e+00
6.22340800e-01	6.78200300e-01	7.21768958e+00
6.23338700e-01	8.05024200e-01	7.25359084e+00
6.24336600e-01	4.84918900e-01	7.09065556e+00
6.25334500e-01	8.61821500e-01	7.31550374e+00
6.26332300e-01	1.09047860e+00	7.44048476e+00
6.27330200e-01	1.18403710e+00	7.50317343e+00
6.28328100e-01	9.22138600e-01	7.32998147e+00
6.29326000e-01	1.11487650e+00	7.45262873e+00
6.30323900e-01	1.22475830e+00	7.52255756e+00
6.31321800e-01	1.28301150e+00	7.58305270e+00
6.32319700e-01	9.21486100e-01	7.38595918e+00
6.33317500e-01	7.41051300e-01	7.26688373e+00
6.34315400e-01	9.11389400e-01	7.32645839e+00
6.35313300e-01	9.82980000e-01	7.42415328e+00
6.36311200e-01	8.74904900e-01	7.33196672e+00
6.37309100e-01	1.00654620e+00	7.47516329e+00
6.38307000e-01	7.05485400e-01	7.20541722e+00
6.39304900e-01	2.34267700e-01	6.98382890e+00
6.40302700e-01	1.00673790e+00	7.42672664e+00
6.41300600e-01	7.45490600e-01	7.32329366e+00
6.42298500e-01	8.36153100e-01	7.33761763e+00
6.43296400e-01	8.00869400e-01	7.32644659e+00
6.44294300e-01	8.38349000e-01	7.37717988e+00
6.45292200e-01	7.63746700e-01	7.31831604e+00
6.46290100e-01	9.66067600e-01	7.42585004e+00
6.47287900e-01	1.01727490e+00	7.48254412e+00
6.48285800e-01	8.42047800e-01	7.43046857e+00
6.49283700e-01	9.52871200e-01	7.45801879e+00
6.50281600e-01	1.06597440e+00	7.54526468e+00
6.51279500e-01	1.03963230e+00	7.50643413e+00
6.52277400e-01	8.14273100e-01	7.38829257e+00
6.53275300e-01	9.48039400e-01	7.48905679e+00
6.54273100e-01	9.03977000e-01	7.44590542e+00
6.55271000e-01	1.12703750e+00	7.55424291e+00
6.56268900e-01	1.27227110e+00	7.70172721e+00
6.57266800e-01	8.18966600e-01	7.42661238e+00
6.58264700e-01	1.01729320e+00	7.50801590e+00
6.59262600e-01	5.75270800e-01	7.27116683e+00
6.60260400e-01	8.79104100e-01	7.43727272e+00
6.61258300e-01	6.71710600e-01	7.33946329e+00
6.62256200e-01	1.02016780e+00	7.54367954e+00
6.63254100e-01	8.80012100e-01	7.48299133e+00
6.64252000e-01	1.07237910e+00	7.59471948e+00
6.65249900e-01	9.22643200e-01	7.50825130e+00
6.66247800e-01	8.73101000e-01	7.47354977e+00
6.67245600e-01	7.26998200e-01	7.40103910e+00
6.68243500e-01	7.75072800e-01	7.37386438e+00
6.69241400e-01	9.23842400e-01	7.49977791e+00
6.70239300e-01	8.79468700e-01	7.47897461e+00
6.71237200e-01	1.20906650e+00	7.64827326e+00
6.72235100e-01	8.89875000e-01	7.53769060e+00
6.73233000e-01	1.10086200e+00	7.61049888e+00
6.74230800e-01	9.13790900e-01	7.53213958e+00
6.75228700e-01	1.01407780e+00	7.62405621e+00
6.76226600e-01	6.50047800e-01	7.33159015e+00
6.77224500e-01	7.59378200e-01	7.43645879e+00
6.78222400e-01	7.83367100e-01	7.51053758e+00
6.79220300e-01	1.28506220e+00	7.75808024e+00
6.80218200e-01	8.51289900e-01	7.51543753e+00
6.81216000e-01	9.94622300e-01	7.60261851e+00
6.82213900e-01	8.39807500e-01	7.46638327e+00
6.83211800e-01	9.67494000e-01	7.52798963e+00
6.84209700e-01	9.28197400e-01	7.52985052e+00
6.85207600e-01	4.91744800e-01	7.30438199e+00
6.86205500e-01	7.42822500e-01	7.44367447e+00
6.87203400e-01	7.56289600e-01	7.46949061e+00
6.88201200e-01	7.85528200e-01	7.54827233e+00
6.89199100e-01	5.24865700e-01	7.33642153e+00
6.90197000e-01	7.30523900e-01	7.52064321e+00
6.91194900e-01	8.92169800e-01	7.57190406e+00
6.92192800e-01	5.95263800e-01	7.40588588e+00
6.93190700e-01	1.08883590e+00	7.66958236e+00
6.94188600e-01	1.19592570e+00	7.77242045e+00
6.95186400e-01	8.23042500e-01	7.56386008e+00
6.96184300e-01	1.02523150e+00	7.68471594e+00
6.97182200e-01	7.55400000e-01	7.55982029e+00
6.98180100e-01	6.03539700e-01	7.42418383e+00
6.99178000e-01	7.40938900e-01	7.49596063e+00
7.00175900e-01	7.83287400e-01	7.52945425e+00
7.01173700e-01	5.25897400e-01	7.37263087e+00
7.02171600e-01	6.55089900e-01	7.44004409e+00
7.03169500e-01	7.96470800e-01	7.56948582e+00
7.04167400e-01	5.32677000e-01	7.39053510e+00
7.05165300e-01	5.87722100e-01	7.44206912e+00
7.06163200e-01	7.48534100e-01	7.52298760e+00
7.07161100e-01	1.07214200e+00	7.73488996e+00
7.08158900e-01	9.32998900e-01	7.67206076e+00
7.09156800e-01	8.31412700e-01	7.61085761e+00
7.10154700e-01	7.86994300e-01	7.56424343e+00
7.11152600e-01	7.06300300e-01	7.52617531e+00
7.12150500e-01	7.28312600e-01	7.56852674e+00
7.13148400e-01	6.10223900e-01	7.48635176e+00
7.14146300e-01	8.56742200e-01	7.59243064e+00
7.15144100e-01	7.97195500e-01	7.59081842e+00
7.16142000e-01	9.95985400e-01	7.72763784e+00
7.17139900e-01	1.00657720e+00	7.68077220e+00
7.18137800e-01	8.17424600e-01	7.62039103e+00
7.19135700e-01	1.06721650e+00	7.77960238e+00
7.20133600e-01	9.14353700e-01	7.70908668e+00
7.21131500e-01	9.43056300e-01	7.72119515e+00
7.22129300e-01	7.08738900e-01	7.57376826e+00
7.23127200e-01	8.37004800e-01	7.60774037e+00
7.24125100e-01	7.99622700e-01	7.63738409e+00
7.25123000e-01	6.59755500e-01	7.55467181e+00
7.26120900e-01	1.14216590e+00	7.80526199e+00
7.27118800e-01	9.55120200e-01	7.71030701e+00
7.28116700e-01	8.20542200e-01	7.66773514e+00
7.29114500e-01	1.01882360e+00	7.78466708e+00
7.30112400e-01	5.01640700e-01	7.46524760e+00
7.31110300e-01	7.35489800e-01	7.65468811e+00
7.32108200e-01	7.31880500e-01	7.64792039e+00
7.33106100e-01	9.32902300e-01	7.77154007e+00
7.34104000e-01	8.29222300e-01	7.70009540e+00
7.35101900e-01	1.20270880e+00	7.86967732e+00
7.36099700e-01	6.16678100e-01	7.58352283e+00
7.37097600e-01	6.15721300e-01	7.58472173e+00
7.38095500e-01	7.58552200e-01	7.70301280e+00
7.39093400e-01	8.83770500e-01	1.84177230e-01
7.40091300e-01	8.46649200e-01	1.82819540e-01
7.41089200e-01	1.06174820e+00	1.87202198e-01
7.42087000e-01	7.24295000e-01	1.81911683e-01
7.43084900e-01	1.01885410e+00	1.85010411e-01
7.44082800e-01	5.33331300e-01	1.78819899e-01
7.45080700e-01	9.79559500e-01	1.84983884e-01
7.46078600e-01	8.38270700e-01	7.77860263e+00
7.47076500e-01	5.57641800e-01	7.58544314e+00
7.48074400e-01	9.17132900e-01	1.87119005e-01
7.49072200e-01	8.56806600e-01	1.84676421e-01
7.50070100e-01	8.25693000e-01	1.82391655e-01
7.51068000e-01	9.16959500e-01	1.86046119e-01
7.52065900e-01	7.83274900e-01	7.73740350e+00
7.53063800e-01	7.13564600e-01	7.70011079e+00
7.54061700e-01	9.82027800e-01	7.86115753e+00
7.55059600e-01	7.00500400e-01	7.70024125e+00
7.56057400e-01	6.64865400e-01	7.66270765e+00
7.57055300e-01	1.10540620e+00	7.88569628e+00
7.58053200e-01	7.86582700e-01	7.80631213e+00
7.59051100e-01	1.23324560e+00	8.02926509e+00
7.60049000e-01	6.80253600e-01	7.73898944e+00
7.61046900e-01	9.37619300e-01	7.87674773e+00
7.62044800e-01	6.95816400e-01	7.78907679e+00
7.63042600e-01	7.75826500e-01	7.78934360e+00
7.64040500e-01	7.26160300e-01	7.74499741e+00
7.65038400e-01	6.92561200e-01	1.82037347e-01
7.66036300e-01	8.47943100e-01	7.86991650e+00
7.67034200e-01	1.26468310e+00	8.06956827e+00
7.68032100e-01	7.19945300e-01	1.83838023e-01
7.69030000e-01	3.85575800e-01	1.77312819e-01
7.70027800e-01	8.65257300e-01	1.84724022e-01
7.71025700e-01	7.30568400e-01	1.84318483e-01
7.72023600e-01	5.91720900e-01	7.71187090e+00
7.73021500e-01	8.79074900e-01	7.83927088e+00
7.74019400e-01	7.57168300e-01	1.83925712e-01
7.75017300e-01	1.08156930e+00	1.91815285e-01
7.76015100e-01	9.26063600e-01	1.90573353e-01
7.77013000e-01	7.24062700e-01	1.85270500e-01
7.78010900e-01	9.69990000e-01	1.88537981e-01
7.79008800e-01	9.43129500e-01	1.89213785e-01
7.80006700e-01	7.35227100e-01	1.86620404e-01
7.81004600e-01	6.90226700e-01	1.84477878e-01
7.82002500e-01	8.19791700e-01	1.87283740e-01
7.83000300e-01	7.82338800e-01	1.86793323e-01
7.83998200e-01	6.91195900e-01	7.79011158e+00
7.84996100e-01	7.98113600e-01	7.81886935e+00
7.85994000e-01	5.24502900e-01	1.83363455e-01
7.86991900e-01	9.95109200e-01	1.91576666e-01
7.87989800e-01	1.03935750e+00	1.92243361e-01
7.88987700e-01	7.07728800e-01	1.85923903e-01
7.89985500e-01	9.47278200e-01	7.98541178e+00
7.90983400e-01	7.76069700e-01	7.88139054e+00
7.91981300e-01	6.92736300e-01	1.84265424e-01
7.92979200e-01	1.06440990e+00	1.95263616e-01
7.93977100e-01	7.54672400e-01	1.86791405e-01
7.94975000e-01	1.03778040e+00	1.91311247e-01
7.95972900e-01	4.12112100e-01	7.71529119e+00
7.96970700e-01	1.15073370e+00	8.09980364e+00
7.97968600e-01	9.92145100e-01	8.04317574e+00
7.98966500e-01	9.83478800e-01	1.93152235e-01
7.99964400e-01	8.88078000e-01	1.88595820e-01
8.00962300e-01	1.10272320e+00	1.95627739e-01
8.01960200e-01	9.92639800e-01	1.92112586e-01
8.02958100e-01	8.73447000e-01	1.90242728e-01
8.03955900e-01	9.71512800e-01	1.92417133e-01
8.04953800e-01	1.13384470e+00	1.94334615e-01
8.05951700e-01	1.20459540e+00	1.98633031e-01
8.06949600e-01	1.25514060e+00	1.98117997e-01
8.07947500e-01	9.13887300e-01	1.91317821e-01
8.08945400e-01	9.17365500e-01	1.93533138e-01
8.09943300e-01	6.91306000e-01	1.87141872e-01
8.10941100e-01	9.61401500e-01	1.94312363e-01
8.11939000e-01	8.53620900e-01	1.91208404e-01
8.12936900e-01	5.87955100e-01	7.88388329e+00
8.13934800e-01	9.95219000e-01	8.11038645e+00
8.14932700e-01	6.42185700e-01	1.86058814e-01
8.15930600e-01	6.94523900e-01	1.89167709e-01
8.16928400e-01	8.14737700e-01	1.90237388e-01
8.17926300e-01	8.24004600e-01	1.90747069e-01
8.18924200e-01	6.09202200e-01	1.86402026e-01
8.19922100e-01	7.51591600e-01	1.91497316e-01
8.20920000e-01	5.01299900e-01	1.84056342e-01
8.21917900e-01	5.29253700e-01	1.84912063e-01
8.22915800e-01	8.00054400e-01	1.90772146e-01
8.23913600e-01	8.06109900e-01	1.92115188e-01
8.24911500e-01	6.56538500e-01	1.86206320e-01
8.25909400e-01	7.12873100e-01	1.89297139e-01
8.26907300e-01	9.96032200e-01	1.94235641e-01
8.27905200e-01	6.33054000e-01	1.88849839e-01
8.28903100e-01	4.48304000e-01	7.81312267e+00
8.29901000e-01	6.83864700e-01	7.98733779e+00
8.30898800e-01	1.13581410e+00	1.98845016e-01
8.31896700e-01	5.98211900e-01	1.86206143e-01
8.32894600e-01	6.98983200e-01	1.89141597e-01
8.33892500e-01	8.67257100e-01	1.93429964e-01
8.34890400e-01	9.34096900e-01	1.94081981e-01
8.35888300e-01	8.80243800e-01	1.94090007e-01
8.36886200e-01	9.31245200e-01	1.95279104e-01
8.37884000e-01	1.00953990e+00	8.17406009e+00
8.38881900e-01	8.70114500e-01	8.09600971e+00
8.39879800e-01	1.00508300e+00	8.17416881e+00
8.40877700e-01	1.27234050e+00	8.29522139e+00
8.41875600e-01	1.25364610e+00	8.30307634e+00
8.42873500e-01	9.61272600e-01	8.17942654e+00
8.43871400e-01	9.86590100e-01	8.16738124e+00
8.44869200e-01	1.17178290e+00	1.98796882e-01
8.45867100e-01	8.61513300e-01	1.93670871e-01
8.46865000e-01	1.10411240e+00	2.00282103e-01
8.47862900e-01	1.16130990e+00	8.27279078e+00
8.48860800e-01	8.70930000e-01	8.07852847e+00
8.49858700e-01	7.66934600e-01	8.09591085e+00
8.50856600e-01	1.12503030e+00	8.29113544e+00
8.51854400e-01	9.76615300e-01	8.21122853e+00
8.52852300e-01	8.33450200e-01	8.11495517e+00
8.53850200e-01	9.91101200e-01	8.19636107e+00
8.54848100e-01	9.60091500e-01	8.21971448e+00
8.55846000e-01	8.85086100e-01	8.17002347e+00
8.56843900e-01	9.56952800e-01	8.22032941e+00
8.57841700e-01	8.36100600e-01	1.93169773e-01
8.58839600e-01	1.05221860e+00	1.99306581e-01
8.59837500e-01	1.01033160e+00	8.24038849e+00
8.60835400e-01	7.16364600e-01	8.13523624e+00
8.61833300e-01	8.59166200e-01	1.92819664e-01
8.62831200e-01	8.31123300e-01	1.95977192e-01
8.63829100e-01	5.80644700e-01	1.90909914e-01
8.64826900e-01	6.22870800e-01	1.89895115e-01
8.65824800e-01	7.62758800e-01	1.93406625e-01
8.66822700e-01	9.00244000e-01	1.99053085e-01
8.67820600e-01	9.22240400e-01	1.96886537e-01
8.68818500e-01	7.42585800e-01	1.92088978e-01
8.69816400e-01	8.86468600e-01	1.97460701e-01
8.70814300e-01	9.10701900e-01	1.97695222e-01
8.71812100e-01	9.36584700e-01	1.98438277e-01
8.72810000e-01	4.31946900e-01	1.88122196e-01
8.73807900e-01	8.22320000e-01	8.23323363e+00
8.74805800e-01	9.15663600e-01	8.24595331e+00
8.75803700e-01	9.14342100e-01	1.96822150e-01
8.76801600e-01	9.77578000e-01	1.98397787e-01
8.77799500e-01	7.57708800e-01	1.94560642e-01
8.78797300e-01	7.19695700e-01	1.95966825e-01
8.79795200e-01	6.75217100e-01	1.93208944e-01
8.80793100e-01	1.24654790e+00	8.46024180e+00
8.81791000e-01	1.01784890e+00	8.34800823e+00
8.82788900e-01	1.08197400e+00	8.38916903e+00
8.83786800e-01	9.80505500e-01	8.33622261e+00
8.84784700e-01	1.25151550e+00	2.04629913e-01
8.85782500e-01	1.18718550e+00	8.45069570e+00
8.86780400e-01	9.13025500e-01	8.29942630e+00
8.87778300e-01	1.18722900e+00	8.47087342e+00
8.88776200e-01	1.35016460e+00	8.51680056e+00
8.89774100e-01	8.65648000e-01	1.97386650e-01
8.90772000e-01	8.96631900e-01	1.97278567e-01
8.91769900e-01	1.06312140e+00	2.01101950e-01
8.92767700e-01	7.78856300e-01	1.95730590e-01
8.93765600e-01	9.63784100e-01	2.00577287e-01
8.94763500e-01	6.41184900e-01	8.18304563e+00
8.95761400e-01	1.03940610e+00	8.36278096e+00
8.96759300e-01	8.27647300e-01	1.95971261e-01
8.97757200e-01	6.65387900e-01	1.95906968e-01
8.98755000e-01	8.49834800e-01	1.97359192e-01
8.99752900e-01	8.21598700e-01	1.96316699e-01
9.00750800e-01	6.73469500e-01	1.95635382e-01
9.01748700e-01	1.12918970e+00	2.04437493e-01
9.02746600e-01	1.13221780e+00	2.02690451e-01
9.03744500e-01	8.44989800e-01	1.97464614e-01
9.04742400e-01	7.72415000e-01	1.99903338e-01
9.05740200e-01	9.01151100e-01	8.33079887e+00
9.06738100e-01	8.32447200e-01	8.36391341e+00
9.07736000e-01	7.53207200e-01	1.98070069e-01
9.08733900e-01	6.89357800e-01	1.95328117e-01
9.09731800e-01	8.98116200e-01	2.01117929e-01
9.10729700e-01	8.29665300e-01	2.01179173e-01
9.11727600e-01	1.16267530e+00	2.05476489e-01
9.12725400e-01	6.63463700e-01	1.94826725e-01
9.13723300e-01	1.26309640e+00	2.08873858e-01
9.14721200e-01	7.43889000e-01	1.96751245e-01
9.15719100e-01	1.23507660e+00	2.06363020e-01
9.16717000e-01	7.09848200e-01	1.96983190e-01
9.17714900e-01	6.69036400e-01	1.96301051e-01
9.18712800e-01	1.24236810e+00	2.06104893e-01
9.19710600e-01	1.33498490e+00	8.56343301e+00
9.20708500e-01	8.86991000e-01	8.40278879e+00
9.21706400e-01	7.75647900e-01	8.32153451e+00
9.22704300e-01	8.36996300e-01	2.00469726e-01
9.23702200e-01	1.34159820e+00	2.10567987e-01
9.24700100e-01	6.60707700e-01	1.95068332e-01
9.25698000e-01	1.26072290e+00	2.09322781e-01
9.26695800e-01	7.12224200e-01	1.98970884e-01
9.27693700e-01	8.70882100e-01	2.00181907e-01
9.28691600e-01	9.56560200e-01	8.43051607e+00
9.29689500e-01	8.31986100e-01	8.41484810e+00
9.30687400e-01	8.34387400e-01	8.40291683e+00
9.31685300e-01	9.19234300e-01	8.49374127e+00
9.32683200e-01	9.73572900e-01	2.05479339e-01
9.33681000e-01	7.29341600e-01	1.98137864e-01
9.34678900e-01	7.73897800e-01	2.00241948e-01
9.35676800e-01	1.02822760e+00	2.05315921e-01
9.36674700e-01	1.08393640e+00	2.06455395e-01
9.37672600e-01	1.49297950e+00	2.13911927e-01
9.38670500e-01	9.69511200e-01	8.49507066e+00
9.39668300e-01	9.59384400e-01	8.50095907e+00
9.40666200e-01	8.94171600e-01	2.03250154e-01
9.41664100e-01	6.43211600e-01	1.96889613e-01
9.42662000e-01	7.86752100e-01	2.00005568e-01
9.43659900e-01	9.13110400e-01	2.02375002e-01
9.44657800e-01	7.56007300e-01	1.99714479e-01
9.45655700e-01	5.73460800e-01	1.96347370e-01
9.46653500e-01	1.27023230e+00	2.09415354e-01
9.47651400e-01	1.21412620e+00	2.10591484e-01
9.48649300e-01	1.07974040e+00	2.08140780e-01
9.49647200e-01	1.28635250e+00	2.09804809e-01
9.50645100e-01	7.41376100e-01	2.01197827e-01
9.51643000e-01	9.24926300e-01	2.05118003e-01
9.52640900e-01	1.07540530e+00	2.06140567e-01
9.53638700e-01	1.01362600e+00	2.08948421e-01
9.54636600e-01	8.32200700e-01	2.02875032e-01
9.55634500e-01	1.29575970e+00	2.11421555e-01
9.56632400e-01	1.10713420e+00	2.10124313e-01
9.57630300e-01	1.07374890e+00	2.07700282e-01
9.58628200e-01	8.91227500e-01	2.02594603e-01
9.59626100e-01	1.00698970e+00	8.57150578e+00
9.60623900e-01	9.30423500e-01	8.55141058e+00
9.61621800e-01	1.42404860e+00	8.78986369e+00
9.62619700e-01	1.09263620e+00	2.09163413e-01
9.63617600e-01	8.93744600e-01	2.06642188e-01
9.64615500e-01	6.29065600e-01	1.97924853e-01
9.65613400e-01	1.00915860e+00	2.07308878e-01
9.66611300e-01	9.81966700e-01	2.07580774e-01
9.67609100e-01	9.24220200e-01	2.02623588e-01
9.68607000e-01	8.91403300e-01	2.05768060e-01
9.69604900e-01	9.05971900e-01	2.05986358e-01
9.70602800e-01	8.32259100e-01	2.03310063e-01
9.71600700e-01	7.96427700e-01	2.04041155e-01
9.72598600e-01	1.03576300e+00	2.09061285e-01
9.73596400e-01	8.46049500e-01	8.57788830e+00
9.74594300e-01	1.18115780e+00	8.73733684e+00
9.75592200e-01	1.29949080e+00	8.77657518e+00
9.76590100e-01	7.05286500e-01	2.01511219e-01
9.77588000e-01	8.81112200e-01	8.61950237e+00
9.78585900e-01	1.18600870e+00	8.76549095e+00
9.79583800e-01	1.05738180e+00	2.07871082e-01
9.80581600e-01	8.57042900e-01	2.07689458e-01
9.81579500e-01	5.44692300e-01	1.98670535e-01
9.82577400e-01	8.03014100e-01	2.04923348e-01
9.83575300e-01	1.35185950e+00	2.15054699e-01
9.84573200e-01	5.50175800e-01	2.00869102e-01
9.85571100e-01	1.02602920e+00	2.07430403e-01
9.86569000e-01	8.31014300e-01	2.05732318e-01
9.87566800e-01	7.21804200e-01	2.05533984e-01
9.88564700e-01	1.06367420e+00	2.07673528e-01
9.89562600e-01	8.02809300e-01	2.06419892e-01
9.90560500e-01	1.25880160e+00	2.13662480e-01
9.91558400e-01	1.00430650e+00	2.06679361e-01
9.92556300e-01	9.70766900e-01	2.10644905e-01
9.93554200e-01	6.88331100e-01	2.05476952e-01
9.94552000e-01	5.51840900e-01	1.98996192e-01
9.95549900e-01	7.37176200e-01	2.04755395e-01
9.96547800e-01	1.17225040e+00	2.14537688e-01
9.97545700e-01	1.27370200e+00	8.87857243e+00
9.98543600e-01	8.92673300e-01	8.69688614e+00
9.99541500e-01	9.60540800e-01	8.73532403e+00
1.00053900e+00	6.72415400e-01	2.04716753e-01
1.00153700e+00	7.51854100e-01	8.65930802e+00
1.00253500e+00	1.33730400e+00	8.99751199e+00
1.00353300e+00	9.25732000e-01	8.78306898e+00
1.00453100e+00	1.30804570e+00	8.91341351e+00
1.00552900e+00	1.09269600e+00	8.91868490e+00
1.00652700e+00	9.68262000e-01	2.12327976e-01
1.00752500e+00	9.36253900e-01	2.20277287e-01
1.00852200e+00	1.14860630e+00	2.29065098e-01
1.00952000e+00	8.92887100e-01	8.79487440e+00
1.01051800e+00	6.04163900e-01	2.24724148e-01
1.01151600e+00	6.56763700e-01	2.26163719e-01
1.01251400e+00	1.40803690e+00	9.03371712e+00
1.01351200e+00	1.14415890e+00	8.89097798e+00
1.01451000e+00	1.24509300e+00	2.47801571e-01
1.01550800e+00	6.76516500e-01	2.41030075e-01
1.01650600e+00	8.50077400e-01	2.46003156e-01
1.01750300e+00	8.17267200e-01	2.45334100e-01
1.01850100e+00	9.81741200e-01	2.55794811e-01
1.01949900e+00	1.23124890e+00	2.62796492e-01
1.00000000e+02	0.00000000e+00	0.00000000e+00
