q[A-1]	I(q)[sr-1]_nmA(Lyso_Lyso_4_frames_000_350_sub.dat_00001_[sub(Lyso_Lyso_4_frames_000_350.dat_00001_[</fileinfo>]-Lyso_Buffer_2_000_350_mult.dat_00001_[mult(Lyso_Buffer_2_000_350.dat_00001_[</fileinfo>]*0.7000)])])	error
5.25545900e-01	2.76385700e-01	6.56620282e+00
5.26543800e-01	9.96103800e-01	7.03404947e+00
5.27541700e-01	4.67916400e-01	6.76781303e+00
5.28539600e-01	8.76509300e-01	7.01634318e+00
5.29537500e-01	5.76952600e-01	6.83837331e+00
5.30535400e-01	8.22126700e-01	6.95807421e+00
5.31533200e-01	6.90481600e-01	6.89694553e+00
5.32531100e-01	7.52032500e-01	6.94693165e+00
5.33529000e-01	4.79695700e-01	6.74859819e+00
5.34526900e-01	9.33030900e-01	7.03376738e+00
5.35524800e-01	6.16888800e-01	6.84422406e+00
5.36522700e-01	8.74013800e-01	6.99501022e+00
5.37520500e-01	6.22334900e-01	6.87476073e+00
5.38518400e-01	9.78561200e-01	7.09739380e+00
5.39516300e-01	9.65743000e-01	7.13229372e+00
5.40514200e-01	6.84901600e-01	6.90601013e+00
5.41512100e-01	8.71933400e-01	7.05324997e+00
5.42510000e-01	9.37664100e-01	7.08129536e+00
5.43507900e-01	7.54867200e-01	6.92520904e+00
5.44505700e-01	9.21878800e-01	7.04491889e+00
5.45503600e-01	5.80206400e-01	6.85249121e+00
5.46501500e-01	3.78356500e-01	6.74351525e+00
5.47499400e-01	5.70823400e-01	6.88121295e+00
5.48497300e-01	6.24300900e-01	6.89671838e+00
5.49495200e-01	5.29268100e-01	6.84139244e+00
5.50493100e-01	4.69192900e-01	6.80222903e+00
5.51490900e-01	8.20115600e-01	7.03101085e+00
5.52488800e-01	9.09653400e-01	7.08534970e+00
5.53486700e-01	7.44161600e-01	6.97839339e+00
5.54484600e-01	5.69477100e-01	6.91697110e+00
5.55482500e-01	8.73474300e-01	7.08929293e+00
5.56480400e-01	6.13338300e-01	6.89679716e+00
5.57478300e-01	7.59953800e-01	7.01234296e+00
5.58476100e-01	1.00671800e+00	7.17226573e+00
5.59474000e-01	7.83993500e-01	6.99646261e+00
5.60471900e-01	6.56788900e-01	6.93625082e+00
5.61469800e-01	6.58674800e-01	6.97081411e+00
5.62467700e-01	9.47541800e-01	7.18221645e+00
5.63465600e-01	6.12029800e-01	6.93602730e+00
5.64463500e-01	8.41813600e-01	7.08772500e+00
5.65461300e-01	6.96995600e-01	7.00377853e+00
5.66459200e-01	3.75311000e-01	6.80437026e+00
5.67457100e-01	8.51651900e-01	7.10605791e+00
5.68455000e-01	6.65539000e-01	6.99161596e+00
5.69452900e-01	7.19854900e-01	6.99515652e+00
5.70450800e-01	6.60245000e-01	6.96072321e+00
5.71448700e-01	8.13293100e-01	7.09496045e+00
5.72446500e-01	7.29484200e-01	7.02705563e+00
5.73444400e-01	7.14767900e-01	7.04940694e+00
5.74442300e-01	9.58394000e-01	7.18373455e+00
5.75440200e-01	8.17181900e-01	7.10134906e+00
5.76438100e-01	7.37497700e-01	7.05454563e+00
5.77436000e-01	8.14540900e-01	7.13110349e+00
5.78433800e-01	5.86156500e-01	6.97771408e+00
5.79431700e-01	7.19864200e-01	7.03275949e+00
5.80429600e-01	3.78841600e-01	6.87268559e+00
5.81427500e-01	8.69586200e-01	7.16463286e+00
5.82425400e-01	1.00702130e+00	7.22508251e+00
5.83423300e-01	7.57091200e-01	7.07086003e+00
5.84421200e-01	8.07301000e-01	7.11082576e+00
5.85419000e-01	6.60854400e-01	7.06864033e+00
5.86416900e-01	1.11451910e+00	7.29745707e+00
5.87414800e-01	2.67612000e-01	6.80511354e+00
5.88412700e-01	7.87389800e-01	7.12418018e+00
5.89410600e-01	8.06156400e-01	7.14363883e+00
5.90408500e-01	6.68152800e-01	7.09000289e+00
5.91406400e-01	6.00425600e-01	7.06802297e+00
5.92404200e-01	9.29282800e-01	7.21594982e+00
5.93402100e-01	8.05145600e-01	7.14738103e+00
5.94400000e-01	1.00525750e+00	7.28325015e+00
5.95397900e-01	6.88977800e-01	7.13720480e+00
5.96395800e-01	1.12846030e+00	7.35858208e+00
5.97393700e-01	8.59412800e-01	7.22088344e+00
5.98391600e-01	3.61393100e-01	6.88513523e+00
5.99389400e-01	5.89825400e-01	7.04461794e+00
6.00387300e-01	7.09982900e-01	7.15829993e+00
6.01385200e-01	8.96738600e-01	7.27202760e+00
6.02383100e-01	5.28099200e-01	6.96070564e+00
6.03381000e-01	8.86681000e-01	7.27415107e+00
6.04378900e-01	9.88610900e-01	7.32911075e+00
6.05376800e-01	5.49736400e-01	7.06798652e+00
6.06374600e-01	8.01078200e-01	7.20033684e+00
6.07372500e-01	9.22075500e-01	7.29647061e+00
6.08370400e-01	8.79620700e-01	7.22853279e+00
6.09368300e-01	1.11578390e+00	7.39757867e+00
6.10366200e-01	8.35452700e-01	7.20271589e+00
6.11364100e-01	8.68340000e-01	7.24936979e+00
6.12362000e-01	6.49486900e-01	7.11885379e+00
6.13359800e-01	6.18228700e-01	7.11526110e+00
6.14357700e-01	9.61378100e-01	7.35824460e+00
6.15355600e-01	7.78894300e-01	7.18703651e+00
6.16353500e-01	3.02698400e-01	6.86882387e+00
6.17351400e-01	7.12443400e-01	7.21934875e+00
6.18349300e-01	8.74965000e-01	7.31406158e+00
6.19347100e-01	1.03557880e+00	7.41378391e+00
6.20345000e-01	6.92356300e-01	7.19032455e+00
6.21342900e-01	1.23701730e+00	7.53992253e+00
6.22340800e-01	5.40838300e-01	7.13191050e+00
6.23338700e-01	7.23339200e-01	7.20295817e+00
6.24336600e-01	8.49182900e-01	7.31720666e+00
6.25334500e-01	7.81237500e-01	7.26598239e+00
6.26332300e-01	8.64574600e-01	7.30318492e+00
6.27330200e-01	8.04741100e-01	7.27315452e+00
6.28328100e-01	5.65032600e-01	7.10835036e+00
6.29326000e-01	9.30032500e-01	7.34066179e+00
6.30323900e-01	8.79476300e-01	7.31401692e+00
6.31321800e-01	1.12256550e+00	7.48765340e+00
6.32319700e-01	6.01161100e-01	7.18901934e+00
6.33317500e-01	9.08231300e-01	7.36923944e+00
6.34315400e-01	8.62996400e-01	7.29680309e+00
6.35313300e-01	9.17751000e-01	7.38468253e+00
6.36311200e-01	6.81329900e-01	7.21270722e+00
6.37309100e-01	8.39366200e-01	7.37427864e+00
6.38307000e-01	8.58456400e-01	7.29991722e+00
6.39304900e-01	7.19305700e-01	7.28836295e+00
6.40302700e-01	9.41150900e-01	7.38705244e+00
6.41300600e-01	5.44031600e-01	7.19898550e+00
6.42298500e-01	8.61090100e-01	7.35282922e+00
6.43296400e-01	9.13685400e-01	7.39511701e+00
6.44294300e-01	1.04674200e+00	7.50267777e+00
6.45292200e-01	9.59256700e-01	7.43704881e+00
6.46290100e-01	7.62411600e-01	7.30193849e+00
6.47287900e-01	6.62469900e-01	7.26698687e+00
6.48285800e-01	3.46057800e-01	7.12512169e+00
6.49283700e-01	1.01132920e+00	7.49305584e+00
6.50281600e-01	9.06386400e-01	7.44989761e+00
6.51279500e-01	7.32639300e-01	7.32090394e+00
6.52277400e-01	8.38982100e-01	7.40326146e+00
6.53275300e-01	6.24452400e-01	7.29289672e+00
6.54273100e-01	7.03061000e-01	7.32400975e+00
6.55271000e-01	1.00990150e+00	7.48444716e+00
6.56268900e-01	5.87470100e-01	7.29247469e+00
6.57266800e-01	8.18966600e-01	7.42661238e+00
6.58264700e-01	1.00893420e+00	7.50302574e+00
6.59262600e-01	5.58828800e-01	7.26102851e+00
6.60260400e-01	6.30880100e-01	7.28620089e+00
6.61258300e-01	9.43003600e-01	7.50324873e+00
6.62256200e-01	7.97178800e-01	7.41005485e+00
6.63254100e-01	6.12023100e-01	7.32077535e+00
6.64252000e-01	4.99013100e-01	7.24857937e+00
6.65249900e-01	8.22707200e-01	7.44837770e+00
6.66247800e-01	1.13689900e+00	7.63005989e+00
6.67245600e-01	6.00312200e-01	7.32394478e+00
6.68243500e-01	6.69840800e-01	7.30964473e+00
6.69241400e-01	6.65436400e-01	7.34378047e+00
6.70239300e-01	8.37516700e-01	7.45380059e+00
6.71237200e-01	1.05902350e+00	7.55986601e+00
6.72235100e-01	1.08808800e+00	7.65460307e+00
6.73233000e-01	1.01819700e+00	7.56167590e+00
6.74230800e-01	6.38967900e-01	7.36684980e+00
6.75228700e-01	9.13956800e-01	7.56498833e+00
6.76226600e-01	8.48810800e-01	7.45206695e+00
6.77224500e-01	3.37786200e-01	7.17795925e+00
6.78222400e-01	7.83367100e-01	7.51053758e+00
6.79220300e-01	9.81998200e-01	7.58103467e+00
6.80218200e-01	3.78791900e-01	7.22826507e+00
6.81216000e-01	4.43441300e-01	7.27053923e+00
6.82213900e-01	6.12126500e-01	7.32848227e+00
6.83211800e-01	7.63837000e-01	7.40578699e+00
6.84209700e-01	1.22442440e+00	7.70409632e+00
6.85207600e-01	9.38546800e-01	7.57348942e+00
6.86205500e-01	8.08110500e-01	7.48286937e+00
6.87203400e-01	7.15668600e-01	7.44508502e+00
6.88201200e-01	8.99369200e-01	7.61554532e+00
6.89199100e-01	1.08952370e+00	7.67351996e+00
6.90197000e-01	7.54851900e-01	7.53512291e+00
6.91194900e-01	8.27235800e-01	7.53338363e+00
6.92192800e-01	8.22738800e-01	7.54224919e+00
6.93190700e-01	1.03288090e+00	7.63682463e+00
6.94188600e-01	6.10990700e-01	7.42758314e+00
6.95186400e-01	9.77540500e-01	7.65482952e+00
6.96184300e-01	7.91749500e-01	7.54736074e+00
6.97182200e-01	1.01708900e+00	7.71335450e+00
6.98180100e-01	6.11576700e-01	7.42903250e+00
6.99178000e-01	9.10315900e-01	7.59652603e+00
7.00175900e-01	1.04255340e+00	7.68218243e+00
7.01173700e-01	9.12475400e-01	7.60393090e+00
7.02171600e-01	8.15678900e-01	7.53613140e+00
7.03169500e-01	5.47780800e-01	7.42082379e+00
7.04167400e-01	9.73113000e-01	7.65288861e+00
7.05165300e-01	8.77035100e-01	7.61425536e+00
7.06163200e-01	6.91562100e-01	7.48898011e+00
7.07161100e-01	8.06695000e-01	7.57956992e+00
7.08158900e-01	9.01362900e-01	7.65356324e+00
7.09156800e-01	8.63472700e-01	7.62970835e+00
7.10154700e-01	5.71550300e-01	7.43553693e+00
7.11152600e-01	1.17458430e+00	7.79997084e+00
7.12150500e-01	7.68822600e-01	7.59246991e+00
7.13148400e-01	8.41832900e-01	7.62370536e+00
7.14146300e-01	7.04455200e-01	7.50202503e+00
7.15144100e-01	6.78140500e-01	7.52021901e+00
7.16142000e-01	8.68655400e-01	7.65345622e+00
7.17139900e-01	8.04025200e-01	7.56169446e+00
7.18137800e-01	1.08421060e+00	7.77566741e+00
7.19135700e-01	1.26529050e+00	7.89285257e+00
7.20133600e-01	9.53794700e-01	7.73197505e+00
7.21131500e-01	8.54889300e-01	7.66986380e+00
7.22129300e-01	8.98219900e-01	7.68504339e+00
7.23127200e-01	9.77874800e-01	7.69025607e+00
7.24125100e-01	7.67874700e-01	7.61873639e+00
7.25123000e-01	8.02494500e-01	7.63885722e+00
7.26120900e-01	1.02415690e+00	7.73722431e+00
7.27118800e-01	7.84437200e-01	7.61047708e+00
7.28116700e-01	9.79142200e-01	7.75985495e+00
7.29114500e-01	3.37766600e-01	7.38228741e+00
7.30112400e-01	3.35697700e-01	7.36498093e+00
7.31110300e-01	7.98872800e-01	7.69169828e+00
7.32108200e-01	8.08469500e-01	7.69265787e+00
7.33106100e-01	7.22882300e-01	7.64950110e+00
7.34104000e-01	9.68872300e-01	7.78092958e+00
7.35101900e-01	8.80148800e-01	7.68384020e+00
7.36099700e-01	7.08585100e-01	7.63762857e+00
7.37097600e-01	8.01760300e-01	7.69383344e+00
7.38095500e-01	7.50847200e-01	7.69852913e+00
7.39093400e-01	1.01543450e+00	1.86925022e-01
7.40091300e-01	6.68670200e-01	1.79013231e-01
7.41089200e-01	1.09251520e+00	1.87833179e-01
7.42087000e-01	9.27596000e-01	1.86229782e-01
7.43084900e-01	6.48633100e-01	1.77289645e-01
7.44082800e-01	6.27326300e-01	1.80866855e-01
7.45080700e-01	6.96180500e-01	1.79021434e-01
7.46078600e-01	1.06011370e+00	7.90535067e+00
7.47076500e-01	1.21552880e+00	7.96455898e+00
7.48074400e-01	7.38070900e-01	1.83356156e-01
7.49072200e-01	9.41927600e-01	1.86451287e-01
7.50070100e-01	1.07204000e+00	1.87518513e-01
7.51068000e-01	1.15601950e+00	1.90936375e-01
7.52065900e-01	5.90981900e-01	7.62524082e+00
7.53063800e-01	8.46607600e-01	7.77713919e+00
7.54061700e-01	8.29631800e-01	7.77381489e+00
7.55059600e-01	7.62891400e-01	7.73645934e+00
7.56057400e-01	1.07075840e+00	7.89647093e+00
7.57055300e-01	1.05215820e+00	7.85538384e+00
7.58053200e-01	9.02356700e-01	7.87248037e+00
7.59051100e-01	6.43196600e-01	7.69296702e+00
7.60049000e-01	9.40103600e-01	7.88799307e+00
7.61046900e-01	5.08040300e-01	7.62848262e+00
7.62044800e-01	6.64566400e-01	7.77107986e+00
7.63042600e-01	7.13163500e-01	7.75321636e+00
7.64040500e-01	7.02825300e-01	7.73148668e+00
7.65038400e-01	8.91691200e-01	1.86179257e-01
7.66036300e-01	4.13477100e-01	7.61855543e+00
7.67034200e-01	8.95243100e-01	7.86176968e+00
7.68032100e-01	6.49999300e-01	1.82353552e-01
7.69030000e-01	9.42200800e-01	1.89218587e-01
7.70027800e-01	8.95918300e-01	1.85359082e-01
7.71025700e-01	6.29622400e-01	1.82179740e-01
7.72023600e-01	5.52522900e-01	7.68906359e+00
7.73021500e-01	9.02656900e-01	7.85273672e+00
7.74019400e-01	1.05611930e+00	1.90053235e-01
7.75017300e-01	9.11914300e-01	1.88374065e-01
7.76015100e-01	8.38988600e-01	1.88756174e-01
7.77013000e-01	7.00522700e-01	1.84771344e-01
7.78010900e-01	3.94591000e-01	1.76442974e-01
7.79008800e-01	6.92913500e-01	1.83971018e-01
7.80006700e-01	8.76466100e-01	1.89566421e-01
7.81004600e-01	8.07209700e-01	1.86934322e-01
7.82002500e-01	8.66421700e-01	1.88248798e-01
7.83000300e-01	8.75680800e-01	1.88726743e-01
7.83998200e-01	9.66793900e-01	7.94704013e+00
7.84996100e-01	7.98113600e-01	7.81886935e+00
7.85994000e-01	5.95809900e-01	1.84897617e-01
7.86991900e-01	5.38947200e-01	1.82139494e-01
7.87989800e-01	4.17074500e-01	1.79212341e-01
7.88987700e-01	8.72942800e-01	1.89387118e-01
7.89985500e-01	1.04094620e+00	8.03779470e+00
7.90983400e-01	9.38572700e-01	7.97323553e+00
7.91981300e-01	1.27011230e+00	1.95955538e-01
7.92979200e-01	1.14308290e+00	1.96842088e-01
7.93977100e-01	9.35145400e-01	1.90544352e-01
7.94975000e-01	1.17047640e+00	1.93999483e-01
7.95972900e-01	1.24353310e+00	8.18388572e+00
7.96970700e-01	1.23727470e+00	8.14753279e+00
7.97968600e-01	8.51276100e-01	7.96431742e+00
7.98966500e-01	8.97316800e-01	1.91397117e-01
7.99964400e-01	8.33863000e-01	1.87479336e-01
8.00962300e-01	9.20656200e-01	1.91908755e-01
8.01960200e-01	7.74839800e-01	1.87651461e-01
8.02958100e-01	9.67772000e-01	1.92181579e-01
8.03955900e-01	6.30145800e-01	1.85407362e-01
8.04953800e-01	8.21346700e-01	1.87948326e-01
8.05951700e-01	8.95872400e-01	1.92383098e-01
8.06949600e-01	1.10670360e+00	1.95169365e-01
8.07947500e-01	7.74237300e-01	1.88465023e-01
8.08945400e-01	4.43245500e-01	1.83598976e-01
8.09943300e-01	9.03724000e-01	1.91554715e-01
8.10941100e-01	8.03916500e-01	1.91094888e-01
8.11939000e-01	6.66935900e-01	1.87372709e-01
8.12936900e-01	9.54501100e-01	8.08951040e+00
8.13934800e-01	8.45213000e-01	8.02709028e+00
8.14932700e-01	6.73245700e-01	1.86705795e-01
8.15930600e-01	1.05232290e+00	1.96543473e-01
8.16928400e-01	9.23921700e-01	1.92462318e-01
8.17926300e-01	8.63271600e-01	1.91553736e-01
8.18924200e-01	4.29672200e-01	1.82604417e-01
8.19922100e-01	7.59528600e-01	1.91661742e-01
8.20920000e-01	9.46608900e-01	1.93276254e-01
8.21917900e-01	1.03012370e+00	1.95223764e-01
8.22915800e-01	8.94297400e-01	1.92702210e-01
8.23913600e-01	5.13477900e-01	1.85994112e-01
8.24911500e-01	7.18875500e-01	1.87506081e-01
8.25909400e-01	9.95848100e-01	1.95083849e-01
8.26907300e-01	1.14433920e+00	1.97193094e-01
8.27905200e-01	6.87980000e-01	1.89987519e-01
8.28903100e-01	9.89723000e-01	8.11766435e+00
8.29901000e-01	9.11816700e-01	8.11419869e+00
8.30898800e-01	1.15149310e+00	1.99153889e-01
8.31896700e-01	1.07477190e+00	1.95948505e-01
8.32894600e-01	9.19655200e-01	1.93684580e-01
8.33892500e-01	1.04110110e+00	1.96948884e-01
8.34890400e-01	1.32336190e+00	2.01738323e-01
8.35888300e-01	7.77336800e-01	1.91979965e-01
8.36886200e-01	7.66321200e-01	1.91934048e-01
8.37884000e-01	7.34665900e-01	8.02197910e+00
8.38881900e-01	9.95113500e-01	8.16489251e+00
8.39879800e-01	1.41131000e+00	8.39387712e+00
8.40877700e-01	8.38876500e-01	8.05769694e+00
8.41875600e-01	7.32031100e-01	8.01666671e+00
8.42873500e-01	8.27056600e-01	8.10557325e+00
8.43871400e-01	1.08200310e+00	8.21955595e+00
8.44869200e-01	6.63086900e-01	1.88518167e-01
8.45867100e-01	1.25179530e+00	2.01382221e-01
8.46865000e-01	8.25081400e-01	1.94649505e-01
8.47862900e-01	9.41986900e-01	8.15314391e+00
8.48860800e-01	7.99749000e-01	8.03895364e+00
8.49858700e-01	1.18463560e+00	8.32386611e+00
8.50856600e-01	6.04415300e-01	8.00485860e+00
8.51854400e-01	9.52909300e-01	8.19828328e+00
8.52852300e-01	1.09398720e+00	8.25755004e+00
8.53850200e-01	6.59801200e-01	8.01321375e+00
8.54848100e-01	9.28622500e-01	8.20254282e+00
8.55846000e-01	5.97058100e-01	8.01051140e+00
8.56843900e-01	7.05640800e-01	8.08219203e+00
8.57841700e-01	8.67322600e-01	1.93799571e-01
8.58839600e-01	9.89169600e-01	1.98056104e-01
8.59837500e-01	1.11314860e+00	8.29610293e+00
8.60835400e-01	1.15539260e+00	8.37353834e+00
8.61833300e-01	9.98937200e-01	1.95613826e-01
8.62831200e-01	9.98542300e-01	1.99353389e-01
8.63829100e-01	8.96725700e-01	1.97342996e-01
8.64826900e-01	9.66318800e-01	1.96827250e-01
8.65824800e-01	7.39176800e-01	1.92926807e-01
8.66822700e-01	9.64595000e-01	2.00349117e-01
8.67820600e-01	1.11806340e+00	2.00744022e-01
8.68818500e-01	1.03089280e+00	1.97850156e-01
8.69816400e-01	1.14203760e+00	2.02563083e-01
8.70814300e-01	6.43914900e-01	1.92327823e-01
8.71812100e-01	8.65591700e-01	1.97022292e-01
8.72810000e-01	8.19145900e-01	1.96085709e-01
8.73807900e-01	6.57252000e-01	8.14290918e+00
8.74805800e-01	6.29424600e-01	8.08893035e+00
8.75803700e-01	9.85460100e-01	1.98244639e-01
8.76801600e-01	5.75286000e-01	1.90232351e-01
8.77799500e-01	9.30334800e-01	1.98011136e-01
8.78797300e-01	8.40245700e-01	1.98423280e-01
8.79795200e-01	7.22587100e-01	1.94174366e-01
8.80793100e-01	1.02722590e+00	8.34328279e+00
8.81791000e-01	6.68620900e-01	8.15842191e+00
8.82788900e-01	1.04189800e+00	8.36773824e+00
8.83786800e-01	8.01599500e-01	8.23950563e+00
8.84784700e-01	9.35155500e-01	1.98422141e-01
8.85782500e-01	9.69805500e-01	8.33464736e+00
8.86780400e-01	1.06263650e+00	8.37980384e+00
8.87778300e-01	6.93754000e-01	8.20571329e+00
8.88776200e-01	7.53302600e-01	8.19679821e+00
8.89774100e-01	1.24130000e+00	2.04698301e-01
8.90772000e-01	1.10923590e+00	2.01476865e-01
8.91769900e-01	7.23335400e-01	1.94311647e-01
8.92767700e-01	6.84282300e-01	1.93817229e-01
8.93765600e-01	8.60512100e-01	1.98521614e-01
8.94763500e-01	1.27899690e+00	8.52511553e+00
8.95761400e-01	6.97812100e-01	8.17772146e+00
8.96759300e-01	1.09420030e+00	2.01232391e-01
8.97757200e-01	8.81023900e-01	2.00254198e-01
8.98755000e-01	6.28967800e-01	1.92894855e-01
8.99752900e-01	1.31680570e+00	2.05992224e-01
9.00750800e-01	1.03382650e+00	2.02876548e-01
9.01748700e-01	1.19246170e+00	2.05657753e-01
9.02746600e-01	9.19986800e-01	1.98532666e-01
9.03744500e-01	1.35681480e+00	2.07418664e-01
9.04742400e-01	7.96743000e-01	2.00396168e-01
9.05740200e-01	7.62223100e-01	8.25574313e+00
9.06738100e-01	7.60760200e-01	8.32542337e+00
9.07736000e-01	1.22483220e+00	2.07368648e-01
9.08733900e-01	8.94447800e-01	1.99426279e-01
9.09731800e-01	6.85324200e-01	1.96904458e-01
9.10729700e-01	7.41420300e-01	1.99412006e-01
9.11727600e-01	6.40221300e-01	1.95153414e-01
9.12725400e-01	6.71344700e-01	1.94986139e-01
9.13723300e-01	6.29903400e-01	1.96349726e-01
9.14721200e-01	9.48980000e-01	2.00820402e-01
9.15719100e-01	8.16270600e-01	1.98182481e-01
9.16717000e-01	1.04290720e+00	2.03576757e-01
9.17714900e-01	1.24486840e+00	2.07548264e-01
9.18712800e-01	1.12528310e+00	2.03875681e-01
9.19710600e-01	8.39820900e-01	8.30031834e+00
9.20708500e-01	9.18994000e-01	8.41983600e+00
9.21706400e-01	9.23183900e-01	8.40059489e+00
9.22704300e-01	7.81041300e-01	1.99350984e-01
9.23702200e-01	1.07102120e+00	2.05391304e-01
9.24700100e-01	1.23933270e+00	2.06339756e-01
9.25698000e-01	1.14156190e+00	2.07049321e-01
9.26695800e-01	7.75833200e-01	2.00237705e-01
9.27693700e-01	8.94484100e-01	2.00645177e-01
9.28691600e-01	9.80435200e-01	8.44319451e+00
9.29689500e-01	6.24151100e-01	8.30345031e+00
9.30687400e-01	1.06213940e+00	8.52348918e+00
9.31685300e-01	9.19234300e-01	8.49374127e+00
9.32683200e-01	6.58731900e-01	1.99198695e-01
9.33681000e-01	9.96361600e-01	2.03360920e-01
9.34678900e-01	8.36946800e-01	2.01478939e-01
9.35676800e-01	1.29272560e+00	2.10415299e-01
9.36674700e-01	7.18186400e-01	1.99288027e-01
9.37672600e-01	4.43862500e-01	1.93604709e-01
9.38670500e-01	6.02131200e-01	8.29904678e+00
9.39668300e-01	5.29644400e-01	8.27136317e+00
9.40666200e-01	9.89668600e-01	2.05111298e-01
9.41664100e-01	1.03657760e+00	2.04597787e-01
9.42662000e-01	9.28116100e-01	2.02762030e-01
9.43659900e-01	1.04010240e+00	2.04850170e-01
9.44657800e-01	7.16392300e-01	1.98927203e-01
9.45655700e-01	1.15820880e+00	2.07781148e-01
9.46653500e-01	1.38095830e+00	2.11495857e-01
9.47651400e-01	6.65501200e-01	1.99966557e-01
9.48649300e-01	6.34479400e-01	1.99454976e-01
9.49647200e-01	1.23923150e+00	2.08921046e-01
9.50645100e-01	9.25230100e-01	2.04817586e-01
9.51643000e-01	1.19502330e+00	2.10283333e-01
9.52640900e-01	1.34195830e+00	2.11148404e-01
9.53638700e-01	1.25646800e+00	2.13600565e-01
9.54636600e-01	1.08417570e+00	2.07707453e-01
9.55634500e-01	7.08802700e-01	2.00263513e-01
9.56632400e-01	1.00209220e+00	2.08094925e-01
9.57630300e-01	1.18496590e+00	2.09816460e-01
9.58628200e-01	1.27571350e+00	2.09908355e-01
9.59626100e-01	1.07139870e+00	8.60510697e+00
9.60623900e-01	1.16306850e+00	8.67244631e+00
9.61621800e-01	8.39134600e-01	8.48648144e+00
9.62619700e-01	1.03687920e+00	2.08099100e-01
9.63617600e-01	1.06373460e+00	2.09945217e-01
9.64615500e-01	1.15204360e+00	2.07981804e-01
9.65613400e-01	6.11251600e-01	1.99525294e-01
9.66611300e-01	1.19054570e+00	2.11572828e-01
9.67609100e-01	8.00515200e-01	2.00249566e-01
9.68607000e-01	7.24281300e-01	2.02510569e-01
9.69604900e-01	1.13039490e+00	2.10307306e-01
9.70602800e-01	7.93129100e-01	2.02555497e-01
9.71600700e-01	7.80539700e-01	2.03731675e-01
9.72598600e-01	8.11340000e-01	2.04714101e-01
9.73596400e-01	8.46049500e-01	8.57788830e+00
9.74594300e-01	1.19718780e+00	8.74555332e+00
9.75592200e-01	8.23691800e-01	8.53022306e+00
9.76590100e-01	7.91979500e-01	2.03199492e-01
9.77588000e-01	9.05093200e-01	8.63195902e+00
9.78585900e-01	1.14614770e+00	8.74509197e+00
9.79583800e-01	1.19849780e+00	2.10515383e-01
9.80581600e-01	8.73216900e-01	2.08004150e-01
9.81579500e-01	1.05086630e+00	2.08502536e-01
9.82577400e-01	8.10937100e-01	2.05076448e-01
9.83575300e-01	8.91105500e-01	2.06369247e-01
9.84573200e-01	1.23451880e+00	2.14145023e-01
9.85571100e-01	1.36373120e+00	2.13727709e-01
9.86569000e-01	1.35485630e+00	2.15600391e-01
9.87566800e-01	9.48661200e-01	2.09957711e-01
9.88564700e-01	1.25003520e+00	2.11128844e-01
9.89562600e-01	7.62841300e-01	2.05644540e-01
9.90560500e-01	9.72308600e-01	2.08258701e-01
9.91558400e-01	7.49384500e-01	2.01859116e-01
9.92556300e-01	7.78059900e-01	2.06939416e-01
9.93554200e-01	8.73009100e-01	2.09054210e-01
9.94552000e-01	1.05009990e+00	2.08515145e-01
9.95549900e-01	6.81764200e-01	2.03681454e-01
9.96547800e-01	9.05364400e-01	2.09446836e-01
9.97545700e-01	9.67414000e-01	8.72263913e+00
9.98543600e-01	1.37855230e+00	8.94369770e+00
9.99541500e-01	7.92073800e-01	8.64848365e+00
1.00053900e+00	7.19786400e-01	2.05628107e-01
1.00153700e+00	4.43947100e-01	8.49850015e+00
1.00253500e+00	7.99812000e-01	8.72575652e+00
1.00353300e+00	1.06030300e+00	8.85145045e+00
1.00453100e+00	8.33087700e-01	8.67138347e+00
1.00552900e+00	9.72684000e-01	8.85819061e+00
1.00652700e+00	1.12770800e+00	2.15300604e-01
1.00752500e+00	1.44073090e+00	2.29859936e-01
1.00852200e+00	1.03141230e+00	2.26747272e-01
1.00952000e+00	8.00028100e-01	8.74744049e+00
1.01051800e+00	9.10190900e-01	2.31144198e-01
1.01151600e+00	1.03254270e+00	2.34031650e-01
1.01251400e+00	1.18578290e+00	8.92280516e+00
1.01351200e+00	7.31214900e-01	8.68038915e+00
1.01451000e+00	8.20358000e-01	2.38758471e-01
1.01550800e+00	1.31120050e+00	2.54799922e-01
1.01650600e+00	1.09049040e+00	2.51286222e-01
1.01750300e+00	1.05797420e+00	2.50644113e-01
1.01850100e+00	1.10714820e+00	2.58574332e-01
1.01949900e+00	8.02886900e-01	2.53185038e-01
1.00000000e+02	0.00000000e+00	0.00000000e+00
