q[A-1]	I(q)[sr-1]_nmA(Lyso_Lyso_4_frames_025_350_sub.dat_00001_[sub(Lyso_Lyso_4_frames_025_350.dat_00001_[</fileinfo>]-Lyso_Buffer_2_000_350_mult.dat_00001_[mult(Lyso_Buffer_2_000_350.dat_00001_[</fileinfo>]*0.7000)])])	error
5.25545900e-01	9.03858700e-01	6.98124089e+00
5.26543800e-01	8.65938800e-01	6.95064398e+00
5.27541700e-01	6.40241400e-01	6.88094991e+00
5.28539600e-01	9.60583300e-01	7.06982623e+00
5.29537500e-01	6.38281600e-01	6.87843873e+00
5.30535400e-01	7.12093700e-01	6.88685688e+00
5.31533200e-01	7.04214600e-01	6.90586136e+00
5.32531100e-01	7.17487500e-01	6.92461623e+00
5.33529000e-01	9.56779700e-01	7.05823380e+00
5.34526900e-01	3.47177900e-01	6.65012281e+00
5.35524800e-01	6.37567800e-01	6.85774775e+00
5.36522700e-01	1.12274080e+00	7.15255069e+00
5.37520500e-01	1.06594290e+00	7.15803359e+00
5.38518400e-01	6.74459200e-01	6.90275158e+00
5.39516300e-01	7.69322000e-01	7.00781733e+00
5.40514200e-01	7.89340600e-01	6.97343863e+00
5.41512100e-01	9.14003400e-01	7.07992387e+00
5.42510000e-01	7.62247100e-01	6.96942284e+00
5.43507900e-01	7.97538200e-01	6.95276125e+00
5.44505700e-01	4.19122800e-01	6.71756998e+00
5.45503600e-01	7.55480400e-01	6.96614975e+00
5.46501500e-01	5.32474500e-01	6.84514639e+00
5.47499400e-01	1.06781340e+00	7.19753835e+00
5.48497300e-01	9.02270900e-01	7.07499684e+00
5.49495200e-01	8.44211100e-01	7.04463051e+00
5.50493100e-01	7.79974900e-01	7.00394173e+00
5.51490900e-01	7.52796600e-01	6.98798091e+00
5.52488800e-01	7.44268400e-01	6.97998390e+00
5.53486700e-01	6.53951600e-01	6.92023230e+00
5.54484600e-01	8.67155100e-01	7.10717587e+00
5.55482500e-01	1.04493830e+00	7.19684257e+00
5.56480400e-01	7.27151300e-01	6.97034269e+00
5.57478300e-01	1.10460280e+00	7.22919919e+00
5.58476100e-01	7.92086000e-01	7.03691032e+00
5.59474000e-01	8.06603500e-01	7.01092667e+00
5.60471900e-01	9.16302900e-01	7.10190428e+00
5.61469800e-01	3.69613800e-01	6.78247845e+00
5.62467700e-01	9.47541800e-01	7.18221645e+00
5.63465600e-01	1.12585980e+00	7.26036114e+00
5.64463500e-01	9.87831600e-01	7.17943523e+00
5.65461300e-01	8.18190600e-01	7.08088471e+00
5.66459200e-01	7.45786000e-01	7.04409286e+00
5.67457100e-01	6.75647900e-01	6.99420574e+00
5.68455000e-01	6.89350000e-01	7.00685869e+00
5.69452900e-01	8.71477900e-01	7.09160604e+00
5.70450800e-01	9.00962000e-01	7.11397920e+00
5.71448700e-01	1.01191510e+00	7.21929982e+00
5.72446500e-01	8.63699200e-01	7.11211680e+00
5.73444400e-01	9.00806900e-01	7.16667381e+00
5.74442300e-01	6.51515000e-01	6.98971659e+00
5.75440200e-01	6.81289900e-01	7.01508699e+00
5.76438100e-01	6.91740700e-01	7.02542382e+00
5.77436000e-01	1.02941090e+00	7.26485077e+00
5.78433800e-01	9.22571500e-01	7.19048436e+00
5.79431700e-01	6.16500200e-01	6.96659677e+00
5.80429600e-01	6.27323600e-01	7.03281040e+00
5.81427500e-01	6.64856200e-01	7.03543902e+00
5.82425400e-01	6.89822300e-01	7.02562695e+00
5.83423300e-01	1.02248320e+00	7.23707173e+00
5.84421200e-01	8.07301000e-01	7.11082576e+00
5.85419000e-01	6.99116400e-01	7.09285156e+00
5.86416900e-01	6.45820100e-01	7.00377971e+00
5.87414800e-01	9.54481000e-01	7.24323957e+00
5.88412700e-01	9.30381800e-01	7.21354832e+00
5.89410600e-01	1.02179240e+00	7.27762735e+00
5.90408500e-01	9.16849800e-01	7.24545962e+00
5.91406400e-01	1.03362860e+00	7.33749496e+00
5.92404200e-01	9.44961800e-01	7.22567886e+00
5.93402100e-01	1.18815760e+00	7.38357421e+00
5.94400000e-01	6.63360500e-01	7.06979768e+00
5.95397900e-01	8.97184800e-01	7.26673261e+00
5.96395800e-01	8.46671300e-01	7.18496052e+00
5.97393700e-01	9.13720800e-01	7.25450276e+00
5.98391600e-01	7.90414100e-01	7.15887520e+00
5.99389400e-01	5.10805400e-01	6.99418004e+00
6.00387300e-01	8.97176900e-01	7.27452208e+00
6.01385200e-01	4.45974600e-01	6.98878653e+00
6.02383100e-01	7.06505200e-01	7.07460948e+00
6.03381000e-01	8.62396000e-01	7.25917845e+00
6.04378900e-01	5.20741900e-01	7.03728262e+00
6.05376800e-01	1.10327340e+00	7.41057424e+00
6.06374600e-01	1.26512320e+00	7.48352222e+00
6.07372500e-01	1.16252850e+00	7.44265751e+00
6.08370400e-01	8.31658700e-01	7.19874359e+00
6.09368300e-01	8.41799900e-01	7.22973289e+00
6.10366200e-01	7.62600700e-01	7.15725435e+00
6.11364100e-01	9.72630000e-01	7.31354140e+00
6.12362000e-01	9.98822900e-01	7.33542358e+00
6.13359800e-01	6.89347700e-01	7.15990382e+00
6.14357700e-01	7.88420100e-01	7.25216501e+00
6.15355600e-01	7.38675300e-01	7.16191941e+00
6.16353500e-01	7.33970400e-01	7.14460078e+00
6.17351400e-01	1.11160940e+00	7.46296676e+00
6.18349300e-01	9.07286000e-01	7.33383388e+00
6.19347100e-01	8.87192800e-01	7.32355892e+00
6.20345000e-01	8.10782300e-01	7.26374362e+00
6.21342900e-01	5.73552300e-01	7.13478799e+00
6.22340800e-01	9.36765300e-01	7.37644930e+00
6.23338700e-01	8.45866200e-01	7.27877523e+00
6.24336600e-01	9.22034900e-01	7.36168001e+00
6.25334500e-01	9.34346500e-01	7.35978870e+00
6.26332300e-01	5.38267600e-01	7.10017752e+00
6.27330200e-01	6.46701100e-01	7.17513757e+00
6.28328100e-01	8.72309600e-01	7.29946045e+00
6.29326000e-01	1.05058250e+00	7.41387572e+00
6.30323900e-01	9.53465300e-01	7.35920187e+00
6.31321800e-01	1.03432050e+00	7.43466243e+00
6.32319700e-01	8.14711100e-01	7.32090121e+00
6.33317500e-01	1.04197530e+00	7.45011090e+00
6.34315400e-01	9.19455400e-01	7.33138931e+00
6.35313300e-01	8.28061000e-01	7.33006332e+00
6.36311200e-01	1.02008490e+00	7.42015394e+00
6.37309100e-01	9.39674200e-01	7.43497381e+00
6.38307000e-01	8.42354400e-01	7.29002705e+00
6.39304900e-01	7.85073700e-01	7.32868153e+00
6.40302700e-01	9.90340900e-01	7.41682734e+00
6.41300600e-01	1.01141560e+00	7.48422059e+00
6.42298500e-01	8.27840100e-01	7.33254075e+00
6.43296400e-01	9.78152400e-01	7.43407264e+00
6.44294300e-01	8.55021000e-01	7.38729876e+00
6.45292200e-01	8.20770700e-01	7.35314450e+00
6.46290100e-01	8.60166600e-01	7.36167575e+00
6.47287900e-01	9.59515900e-01	7.44787865e+00
6.48285800e-01	7.67648800e-01	7.38547110e+00
6.49283700e-01	3.93338200e-01	7.11393946e+00
6.50281600e-01	9.06386400e-01	7.44989761e+00
6.51279500e-01	1.15579230e+00	7.57545022e+00
6.52277400e-01	1.02017610e+00	7.51211911e+00
6.53275300e-01	8.48474400e-01	7.42925148e+00
6.54273100e-01	8.63794000e-01	7.42168619e+00
6.55271000e-01	7.50530500e-01	7.32753387e+00
6.56268900e-01	5.70767100e-01	7.28220534e+00
6.57266800e-01	5.83367600e-01	7.28309020e+00
6.58264700e-01	1.04237020e+00	7.52296602e+00
6.59262600e-01	1.16718180e+00	7.62718252e+00
6.60260400e-01	8.21185100e-01	7.40229786e+00
6.61258300e-01	5.40174600e-01	7.25872161e+00
6.62256200e-01	7.88919800e-01	7.40505993e+00
6.63254100e-01	6.03648100e-01	7.31564791e+00
6.64252000e-01	1.20343310e+00	7.67164436e+00
6.65249900e-01	9.64282200e-01	7.53305890e+00
6.66247800e-01	8.64858000e-01	7.46860646e+00
6.67245600e-01	9.63477200e-01	7.54284064e+00
6.68243500e-01	8.72209800e-01	7.43265138e+00
6.69241400e-01	1.01553540e+00	7.55435730e+00
6.70239300e-01	1.12278870e+00	7.62334680e+00
6.71237200e-01	9.08980500e-01	7.47041189e+00
6.72235100e-01	7.57733000e-01	7.45873110e+00
6.73233000e-01	1.14219400e+00	7.63479341e+00
6.74230800e-01	6.72279900e-01	7.38708209e+00
6.75228700e-01	9.05612800e-01	7.56004587e+00
6.76226600e-01	7.24583800e-01	7.37699902e+00
6.77224500e-01	1.09830420e+00	7.63793129e+00
6.78222400e-01	9.16121100e-01	7.58931959e+00
6.79220300e-01	1.21953520e+00	7.72014406e+00
6.80218200e-01	7.76684900e-01	7.47082891e+00
6.81216000e-01	1.30361830e+00	7.78258870e+00
6.82213900e-01	1.23011750e+00	7.69703823e+00
6.83211800e-01	7.71984000e-01	7.41071367e+00
6.84209700e-01	1.03516840e+00	7.59323390e+00
6.85207600e-01	8.88902800e-01	7.54406269e+00
6.86205500e-01	9.22365500e-01	7.55097108e+00
6.87203400e-01	7.40041600e-01	7.45973795e+00
6.88201200e-01	8.58712200e-01	7.59158773e+00
6.89199100e-01	8.76753700e-01	7.54826507e+00
6.90197000e-01	1.10355590e+00	7.73968772e+00
6.91194900e-01	9.65220800e-01	7.61500660e+00
6.92192800e-01	8.95855800e-01	7.58555973e+00
6.93190700e-01	1.08883590e+00	7.66958236e+00
6.94188600e-01	1.08218870e+00	7.70657726e+00
6.95186400e-01	1.02632950e+00	7.68333325e+00
6.96184300e-01	6.70983500e-01	7.47532536e+00
6.97182200e-01	9.13999000e-01	7.65323927e+00
6.98180100e-01	9.08932700e-01	7.60625420e+00
6.99178000e-01	9.02249900e-01	7.59176727e+00
7.00175900e-01	1.25320640e+00	7.80407375e+00
7.01173700e-01	1.08257040e+00	7.70350311e+00
7.02171600e-01	1.11276890e+00	7.71073625e+00
7.03169500e-01	6.44047800e-01	7.47872110e+00
7.04167400e-01	9.33073000e-01	7.62941143e+00
7.05165300e-01	4.07879100e-01	7.33299673e+00
7.06163200e-01	1.11478310e+00	7.73803870e+00
7.07161100e-01	1.04801100e+00	7.72089854e+00
7.08158900e-01	5.85003900e-01	7.46606868e+00
7.09156800e-01	8.47442700e-01	7.62028856e+00
7.10154700e-01	1.34555330e+00	7.88815247e+00
7.11152600e-01	9.84096300e-01	7.68977224e+00
7.12150500e-01	6.55394600e-01	7.52523615e+00
7.13148400e-01	9.69616900e-01	7.69843824e+00
7.14146300e-01	1.18536020e+00	7.78393910e+00
7.15144100e-01	9.79746500e-01	7.69781456e+00
7.16142000e-01	8.28864400e-01	7.63012649e+00
7.17139900e-01	1.10380220e+00	7.73727854e+00
7.18137800e-01	7.86037600e-01	7.60191466e+00
7.19135700e-01	1.00383250e+00	7.74301189e+00
7.20133600e-01	7.64479700e-01	7.62148393e+00
7.21131500e-01	7.82754300e-01	7.62760850e+00
7.22129300e-01	7.24528900e-01	7.58310369e+00
7.23127200e-01	1.03265680e+00	7.72210648e+00
7.24125100e-01	7.67874700e-01	7.61873639e+00
7.25123000e-01	9.05584500e-01	7.69908547e+00
7.26120900e-01	8.19605900e-01	7.61785334e+00
7.27118800e-01	7.68920200e-01	7.60133660e+00
7.28116700e-01	9.39492200e-01	7.73692802e+00
7.29114500e-01	8.50472600e-01	7.68716234e+00
7.30112400e-01	1.11799670e+00	7.82643147e+00
7.31110300e-01	8.38487800e-01	7.71473946e+00
7.32108200e-01	9.08034500e-01	7.75043067e+00
7.33106100e-01	9.64016300e-01	7.78945781e+00
7.34104000e-01	8.83531300e-01	7.73163118e+00
7.35101900e-01	8.40812800e-01	7.66086814e+00
7.36099700e-01	1.00728110e+00	7.81088700e+00
7.37097600e-01	9.64544300e-01	7.78805225e+00
7.38095500e-01	5.73633200e-01	7.59469321e+00
7.39093400e-01	8.14066500e-01	1.82705736e-01
7.40091300e-01	6.60932200e-01	1.78845845e-01
7.41089200e-01	1.04636520e+00	1.86885879e-01
7.42087000e-01	8.18126000e-01	1.83917227e-01
7.43084900e-01	8.82854100e-01	1.82212267e-01
7.44082800e-01	9.17144300e-01	1.87037325e-01
7.45080700e-01	9.10629500e-01	1.83551379e-01
7.46078600e-01	8.46192700e-01	7.78316487e+00
7.47076500e-01	1.00379480e+00	7.84454403e+00
7.48074400e-01	1.08062490e+00	1.90489753e-01
7.49072200e-01	7.79424600e-01	1.83048089e-01
7.50070100e-01	6.40932000e-01	1.78449898e-01
7.51068000e-01	9.09248500e-01	1.85886301e-01
7.52065900e-01	1.02171890e+00	7.87426647e+00
7.53063800e-01	8.54433600e-01	7.78164645e+00
7.54061700e-01	1.11918380e+00	7.93894480e+00
7.55059600e-01	4.50937400e-01	7.55363589e+00
7.56057400e-01	8.83423400e-01	7.78945220e+00
7.57055300e-01	9.98910200e-01	7.82495402e+00
7.58053200e-01	7.63427700e-01	7.79301137e+00
7.59051100e-01	1.11523560e+00	7.96314213e+00
7.60049000e-01	6.72379600e-01	7.73442983e+00
7.61046900e-01	7.19061300e-01	7.75143112e+00
7.62044800e-01	6.95816400e-01	7.78907679e+00
7.63042600e-01	1.01864750e+00	7.92778458e+00
7.64040500e-01	8.27281300e-01	7.80327680e+00
7.65038400e-01	7.15537200e-01	1.82520110e-01
7.66036300e-01	9.10010100e-01	7.90517339e+00
7.67034200e-01	9.65987100e-01	7.90198420e+00
7.68032100e-01	8.13207300e-01	1.85798910e-01
7.69030000e-01	9.34360800e-01	1.89056066e-01
7.70027800e-01	1.17187430e+00	1.90979912e-01
7.71025700e-01	8.23749400e-01	1.86271002e-01
7.72023600e-01	9.36671900e-01	7.90974150e+00
7.73021500e-01	1.24851490e+00	8.04765006e+00
7.74019400e-01	1.05611930e+00	1.90053235e-01
7.75017300e-01	1.29749430e+00	1.96107664e-01
7.76015100e-01	9.41895600e-01	1.90901829e-01
7.77013000e-01	1.00654270e+00	1.91158741e-01
7.78010900e-01	1.01602200e+00	1.89472252e-01
7.79008800e-01	8.64937500e-01	1.87591193e-01
7.80006700e-01	8.37233100e-01	1.88752725e-01
7.81004600e-01	9.63186700e-01	1.90160161e-01
7.82002500e-01	1.04517370e+00	1.91903165e-01
7.83000300e-01	1.14015080e+00	1.94100443e-01
7.83998200e-01	7.14817900e-01	7.80368654e+00
7.84996100e-01	1.02213560e+00	7.94620359e+00
7.85994000e-01	7.78037900e-01	1.88761551e-01
7.86991900e-01	1.31210320e+00	1.97869895e-01
7.87989800e-01	6.58209500e-01	1.84371191e-01
7.88987700e-01	9.90952800e-01	1.91822654e-01
7.89985500e-01	7.05303200e-01	7.84847056e+00
7.90983400e-01	9.54049700e-01	7.98192768e+00
7.91981300e-01	1.03146430e+00	1.91210341e-01
7.92979200e-01	7.73318900e-01	1.89308670e-01
7.93977100e-01	5.97739400e-01	1.83465585e-01
7.94975000e-01	5.85052400e-01	1.81841043e-01
7.95972900e-01	7.04649100e-01	7.88334404e+00
7.96970700e-01	1.14286670e+00	8.09545020e+00
7.97968600e-01	1.02345010e+00	8.06059436e+00
7.98966500e-01	1.03830980e+00	1.94260805e-01
7.99964400e-01	9.11313000e-01	1.89072313e-01
8.00962300e-01	9.36488200e-01	1.92234963e-01
8.01960200e-01	7.12611800e-01	1.86357240e-01
8.02958100e-01	7.86982000e-01	1.88447988e-01
8.03955900e-01	1.01030480e+00	1.93197572e-01
8.04953800e-01	1.14946870e+00	1.94648365e-01
8.05951700e-01	8.80040400e-01	1.92057081e-01
8.06949600e-01	9.81704600e-01	1.92651378e-01
8.07947500e-01	1.06905430e+00	1.94438521e-01
8.08945400e-01	6.56599500e-01	1.88134243e-01
8.09943300e-01	7.38510000e-01	1.88131413e-01
8.10941100e-01	6.85802500e-01	1.88645704e-01
8.11939000e-01	8.92513900e-01	1.91997914e-01
8.12936900e-01	1.01689210e+00	8.12399311e+00
8.13934800e-01	1.15311900e+00	8.19715189e+00
8.14932700e-01	7.50896700e-01	1.88313681e-01
8.15930600e-01	9.64860900e-01	1.94766246e-01
8.16928400e-01	7.67944700e-01	1.89275731e-01
8.17926300e-01	7.92589600e-01	1.90099265e-01
8.18924200e-01	7.26286200e-01	1.88837567e-01
8.19922100e-01	8.78583600e-01	1.94111206e-01
8.20920000e-01	9.38796900e-01	1.93118294e-01
8.21917900e-01	7.09253700e-01	1.88682726e-01
8.22915800e-01	8.94297400e-01	1.92702210e-01
8.23913600e-01	9.64289900e-01	1.95343963e-01
8.24911500e-01	1.04614250e+00	1.94187121e-01
8.25909400e-01	1.17663810e+00	1.98692711e-01
8.26907300e-01	8.24308200e-01	1.90753941e-01
8.27905200e-01	9.07686000e-01	1.94471557e-01
8.28903100e-01	1.33497600e+00	8.30603690e+00
8.29901000e-01	7.70329700e-01	8.03569367e+00
8.30898800e-01	8.53581100e-01	1.93201213e-01
8.31896700e-01	7.85710900e-01	1.90098774e-01
8.32894600e-01	5.96527200e-01	1.86994864e-01
8.33892500e-01	1.20704410e+00	2.00250146e-01
8.34890400e-01	1.07423290e+00	1.96872517e-01
8.35888300e-01	1.03856380e+00	1.97292048e-01
8.36886200e-01	1.16685120e+00	1.99960656e-01
8.37884000e-01	1.10378190e+00	8.22555514e+00
8.38881900e-01	8.85739500e-01	8.10465199e+00
8.39879800e-01	8.37814000e-01	8.08196457e+00
8.40877700e-01	1.02802450e+00	8.16219391e+00
8.41875600e-01	6.69748100e-01	7.98178181e+00
8.42873500e-01	1.07969860e+00	8.24404136e+00
8.43871400e-01	9.70688100e-01	8.15865353e+00
8.44869200e-01	1.20308790e+00	1.99412084e-01
8.45867100e-01	8.61513300e-01	1.93670871e-01
8.46865000e-01	8.41026400e-01	1.94975734e-01
8.47862900e-01	1.12997790e+00	8.25580425e+00
8.48860800e-01	9.65838000e-01	8.13099502e+00
8.49858700e-01	7.82696600e-01	8.10462923e+00
8.50856600e-01	5.57087300e-01	7.97832467e+00
8.51854400e-01	9.45007300e-01	8.19396406e+00
8.52852300e-01	1.08609220e+00	8.25326569e+00
8.53850200e-01	9.35884200e-01	8.16612173e+00
8.54848100e-01	1.02303050e+00	8.25395011e+00
8.55846000e-01	9.89096100e-01	8.22686495e+00
8.56843900e-01	1.20826580e+00	8.35618346e+00
8.57841700e-01	6.40959600e-01	1.89186031e-01
8.58839600e-01	8.39427600e-01	1.95054034e-01
8.59837500e-01	8.83787600e-01	8.17129492e+00
8.60835400e-01	9.51558600e-01	8.26375264e+00
8.61833300e-01	1.02223220e+00	1.96075612e-01
8.62831200e-01	8.23151300e-01	1.95815018e-01
8.63829100e-01	7.14978700e-01	1.93670055e-01
8.64826900e-01	1.02876380e+00	1.98061560e-01
8.65824800e-01	1.11647680e+00	2.00465676e-01
8.66822700e-01	6.75016000e-01	1.94448978e-01
8.67820600e-01	1.04756740e+00	1.99363939e-01
8.68818500e-01	1.15556580e+00	2.00290166e-01
8.69816400e-01	1.18197060e+00	2.03348775e-01
8.70814300e-01	9.49934900e-01	1.98472215e-01
8.71812100e-01	6.99941700e-01	1.93677867e-01
8.72810000e-01	7.32223900e-01	1.94326344e-01
8.73807900e-01	8.77343000e-01	8.26312185e+00
8.74805800e-01	1.01902760e+00	8.30192639e+00
8.75803700e-01	1.35685410e+00	2.05513216e-01
8.76801600e-01	1.14322800e+00	2.01663930e-01
8.77799500e-01	8.83254800e-01	1.97076111e-01
8.78797300e-01	8.00062700e-01	1.97607863e-01
8.79795200e-01	7.93643100e-01	1.95613565e-01
8.80793100e-01	8.47067900e-01	8.24596887e+00
8.81791000e-01	1.07340790e+00	8.37777400e+00
8.82788900e-01	9.85793000e-01	8.33764337e+00
8.83786800e-01	7.70485500e-01	8.22256904e+00
8.84784700e-01	9.27246500e-01	1.98264492e-01
8.85782500e-01	8.81243500e-01	8.28690220e+00
8.86780400e-01	1.31461150e+00	8.51346216e+00
8.87778300e-01	8.03416000e-01	8.26537329e+00
8.88776200e-01	8.01051600e-01	8.22285663e+00
8.89774100e-01	7.40430000e-01	1.94888500e-01
8.90772000e-01	8.96631900e-01	1.97278567e-01
8.91769900e-01	7.07531400e-01	1.93989982e-01
8.92767700e-01	4.87253300e-01	1.89769040e-01
8.93765600e-01	1.25771410e+00	2.06315873e-01
8.94763500e-01	1.12151290e+00	8.44194252e+00
8.95761400e-01	8.72581100e-01	8.27291979e+00
8.96759300e-01	9.06045300e-01	1.97533156e-01
8.97757200e-01	7.13306900e-01	1.96881298e-01
8.98755000e-01	9.20827800e-01	1.98772889e-01
8.99752900e-01	1.28536370e+00	2.05391454e-01
9.00750800e-01	7.37532500e-01	1.96942143e-01
9.01748700e-01	8.68193700e-01	1.99325036e-01
9.02746600e-01	1.08505580e+00	2.01773938e-01
9.03744500e-01	1.14421080e+00	2.03343054e-01
9.04742400e-01	9.58931000e-01	2.03651346e-01
9.05740200e-01	6.00140100e-01	8.16730559e+00
9.06738100e-01	1.14309120e+00	8.52869817e+00
9.07736000e-01	1.15288920e+00	2.05977348e-01
9.08733900e-01	1.24152480e+00	2.06176151e-01
9.09731800e-01	8.03542200e-01	1.99256222e-01
9.10729700e-01	1.16660030e+00	2.07788470e-01
9.11727600e-01	9.17280300e-01	2.00693966e-01
9.12725400e-01	1.00235370e+00	2.01564629e-01
9.13723300e-01	8.54326400e-01	2.00878035e-01
9.14721200e-01	1.08307700e+00	2.03436946e-01
9.15719100e-01	1.06913460e+00	2.03161046e-01
9.16717000e-01	7.81218200e-01	1.98414567e-01
9.17714900e-01	9.68784400e-01	2.02233800e-01
9.18712800e-01	1.06283810e+00	2.02676815e-01
9.19710600e-01	7.12035900e-01	8.23105241e+00
9.20708500e-01	1.07901000e+00	8.50455857e+00
9.21706400e-01	1.11730990e+00	8.50350082e+00
9.22704300e-01	1.35658330e+00	2.10574201e-01
9.23702200e-01	8.87984200e-01	2.01814201e-01
9.24700100e-01	1.04385170e+00	2.02601993e-01
9.25698000e-01	9.42960900e-01	2.03203653e-01
9.26695800e-01	1.20519220e+00	2.08588122e-01
9.27693700e-01	7.45005100e-01	1.97692968e-01
9.28691600e-01	1.11572320e+00	8.51468380e+00
9.29689500e-01	9.75871100e-01	8.49111305e+00
9.30687400e-01	1.26633140e+00	8.63015699e+00
9.31685300e-01	8.32004300e-01	8.44760238e+00
9.32683200e-01	6.50658900e-01	1.99035015e-01
9.33681000e-01	1.12987160e+00	2.05922721e-01
9.34678900e-01	1.04973780e+00	2.05598601e-01
9.35676800e-01	9.08000600e-01	2.02955612e-01
9.36674700e-01	1.08393640e+00	2.06455395e-01
9.37672600e-01	9.56588500e-01	2.03782309e-01
9.38670500e-01	1.09729520e+00	8.56220073e+00
9.39668300e-01	1.03100740e+00	8.53862498e+00
9.40666200e-01	8.22547600e-01	2.01843145e-01
9.41664100e-01	1.12311760e+00	2.06254867e-01
9.42662000e-01	8.41727100e-01	2.01081978e-01
9.43659900e-01	1.42107940e+00	2.12102341e-01
9.44657800e-01	1.12838730e+00	2.06969221e-01
9.45655700e-01	1.01597280e+00	2.05058572e-01
9.46653500e-01	1.10414330e+00	2.06255195e-01
9.47651400e-01	1.19822420e+00	2.10291083e-01
9.48649300e-01	1.00818040e+00	2.06769407e-01
9.49647200e-01	1.50625150e+00	2.13880859e-01
9.50645100e-01	1.24497610e+00	2.10964899e-01
9.51643000e-01	1.02819830e+00	2.07108254e-01
9.52640900e-01	8.95090300e-01	2.02682696e-01
9.53638700e-01	1.02172100e+00	2.09105159e-01
9.54636600e-01	9.66062700e-01	2.05456390e-01
9.55634500e-01	1.33488970e+00	2.12144490e-01
9.56632400e-01	1.05057320e+00	2.09034020e-01
9.57630300e-01	1.04197290e+00	2.07091742e-01
9.58628200e-01	8.75534500e-01	2.02290493e-01
9.59626100e-01	7.89609700e-01	8.45711518e+00
9.60623900e-01	1.02669050e+00	8.60170113e+00
9.61621800e-01	9.56117600e-01	8.54801920e+00
9.62619700e-01	1.36345320e+00	2.14257931e-01
9.63617600e-01	1.14468160e+00	2.11500056e-01
9.64615500e-01	9.88125600e-01	2.04882739e-01
9.65613400e-01	7.70414600e-01	2.02674566e-01
9.66611300e-01	7.25253700e-01	2.02559511e-01
9.67609100e-01	1.16389820e+00	2.07145847e-01
9.68607000e-01	9.07319300e-01	2.06075637e-01
9.69604900e-01	9.86122900e-01	2.07539926e-01
9.70602800e-01	1.22356410e+00	2.10706793e-01
9.71600700e-01	1.17774170e+00	2.11333791e-01
9.72598600e-01	1.23614000e+00	2.12867717e-01
9.73596400e-01	9.55614500e-01	8.63492719e+00
9.74594300e-01	9.80779800e-01	8.63397385e+00
9.75592200e-01	9.82291800e-01	8.61312343e+00
9.76590100e-01	9.57483500e-01	2.06384063e-01
9.77588000e-01	1.38471220e+00	8.87741595e+00
9.78585900e-01	9.30895700e-01	8.63410616e+00
9.79583800e-01	1.03386180e+00	2.07427141e-01
9.80581600e-01	1.43933790e+00	2.18733136e-01
9.81579500e-01	1.12204730e+00	2.09848238e-01
9.82577400e-01	1.16747010e+00	2.11851755e-01
9.83575300e-01	1.08176250e+00	2.10006848e-01
9.84573200e-01	8.88321800e-01	2.07535143e-01
9.85571100e-01	1.31660920e+00	2.12860223e-01
9.86569000e-01	1.13262030e+00	2.11470124e-01
9.87566800e-01	1.37807120e+00	2.18085680e-01
9.88564700e-01	1.08696920e+00	2.08108580e-01
9.89562600e-01	8.34784300e-01	2.07038115e-01
9.90560500e-01	1.02801560e+00	2.09320367e-01
9.91558400e-01	1.21287850e+00	2.10541086e-01
9.92556300e-01	7.78059900e-01	2.06939416e-01
9.93554200e-01	6.96361100e-01	2.05633795e-01
9.94552000e-01	9.72246900e-01	2.07056712e-01
9.95549900e-01	1.63168020e+00	2.21372239e-01
9.96547800e-01	1.05902640e+00	2.12392814e-01
9.97545700e-01	8.96732000e-01	8.68625728e+00
9.98543600e-01	9.80291300e-01	8.74190843e+00
9.99541500e-01	9.28451800e-01	8.71885003e+00
1.00053900e+00	1.03558740e+00	2.11603919e-01
1.00153700e+00	9.88705100e-01	8.78100336e+00
1.00253500e+00	6.55411000e-01	8.65129288e+00
1.00353300e+00	8.38656000e-01	8.73853660e+00
1.00453100e+00	1.14181070e+00	8.82945751e+00
1.00552900e+00	1.36472300e+00	9.05431082e+00
1.00652700e+00	1.24729300e+00	2.17503293e-01
1.00752500e+00	1.26972190e+00	2.26656965e-01
1.00852200e+00	1.06747130e+00	2.27462987e-01
1.00952000e+00	1.12503410e+00	8.91235389e+00
1.01051800e+00	1.47442990e+00	2.42535866e-01
1.01151600e+00	1.21561370e+00	2.37770357e-01
1.01251400e+00	1.21609090e+00	8.93801098e+00
1.01351200e+00	8.03479900e-01	8.71760913e+00
1.01451000e+00	6.44249000e-01	2.34906821e-01
1.01550800e+00	4.72126500e-01	2.36425025e-01
1.01650600e+00	8.06365400e-01	2.45030327e-01
1.01750300e+00	1.02515020e+00	2.49926660e-01
1.01850100e+00	1.03874420e+00	2.57061951e-01
1.01949900e+00	8.95505900e-01	2.55293902e-01
1.00000000e+02	0.00000000e+00	0.00000000e+00
